,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL
65.69,7412.0,6772.0,6229.0,5803.0,12.80664,12.03048,13.06536,12.80664
65.7,7385.0,6791.0,6202.0,5845.0,12.2892,12.80664,12.2892,12.67728
65.71,7431.0,6760.0,6218.0,5773.0,12.80664,12.67728,12.41856,11.90112
65.72,7397.0,6840.0,6208.0,5818.0,12.54792,12.54792,12.80664,12.54792
65.73,7445.0,6715.0,6191.0,5850.0,12.54792,12.15984,12.03048,12.936
65.74,7387.0,6829.0,6190.0,5801.0,12.67728,12.936,12.41856,12.03048
65.75,7425.0,6741.0,6208.0,5840.0,12.54792,12.15984,13.06536,12.2892
65.76,7477.0,6776.0,6214.0,5862.0,12.936,12.15984,12.15984,13.19472
65.77,7381.0,6781.0,6228.0,5813.0,12.2892,12.80664,12.41856,12.80664
65.78,7427.0,6771.0,6214.0,5827.0,12.54792,12.67728,12.67728,12.03048
65.79,7442.0,6786.0,6223.0,5858.0,12.54792,12.41856,12.15984,12.41856
65.8,7429.0,6794.0,6231.0,5830.0,12.67728,12.15984,13.06536,12.936
65.81,7429.0,6774.0,6227.0,5831.0,12.67728,12.80664,12.67728,12.54792
65.82,7438.0,6785.0,6221.0,5873.0,12.41856,12.2892,12.15984,12.15984
65.83,7484.0,6811.0,6242.0,5856.0,12.54792,12.54792,12.936,12.41856
65.84,7422.0,6741.0,6236.0,5827.0,12.41856,12.80664,12.2892,13.06536
65.85,7459.0,6835.0,6218.0,5893.0,12.80664,12.80664,12.67728,12.936
65.86,7496.0,6746.0,6226.0,5878.0,12.80664,12.15984,12.936,12.03048
65.87,7438.0,6807.0,6233.0,5854.0,12.15984,12.936,12.15984,12.2892
65.88,7472.0,6786.0,6247.0,5906.0,12.54792,12.80664,13.06536,12.80664
65.89,7417.0,6788.0,6261.0,5892.0,12.67728,12.41856,12.41856,13.06536
65.9,7462.0,6805.0,6243.0,5851.0,12.54792,12.67728,12.54792,12.41856
65.91,7493.0,6792.0,6270.0,5880.0,12.54792,12.67728,12.41856,12.03048
65.92,7451.0,6816.0,6274.0,5877.0,12.54792,12.2892,12.2892,12.15984
65.93,7474.0,6827.0,6264.0,5817.0,12.41856,12.936,12.80664,12.80664
65.94,7461.0,6817.0,6278.0,5875.0,12.54792,12.67728,12.15984,13.06536
65.95,7501.0,6798.0,6290.0,5879.0,12.80664,12.15984,13.06536,12.15984
65.96,7452.0,6861.0,6283.0,5835.0,12.41856,12.80664,12.15984,12.15984
65.97,7468.0,6767.0,6294.0,5862.0,12.54792,12.15984,12.936,12.936
65.98,7508.0,6838.0,6282.0,5881.0,12.80664,12.15984,11.90112,13.06536
65.99,7449.0,6799.0,6286.0,5834.0,12.41856,12.67728,12.936,12.15984
66.0,7490.0,6822.0,6265.0,5853.0,12.41856,12.41856,11.90112,12.15984
66.01,7451.0,6826.0,6262.0,5891.0,12.80664,12.80664,12.936,12.54792
66.02,7492.0,6821.0,6252.0,5833.0,12.41856,12.936,12.41856,12.936
66.03,7498.0,6827.0,6278.0,5866.0,12.67728,12.41856,12.80664,12.80664
66.04,7481.0,6831.0,6266.0,5879.0,12.54792,12.41856,12.54792,11.90112
66.05,7532.0,6820.0,6275.0,5828.0,12.67728,12.2892,12.41856,12.03048
66.06,7479.0,6825.0,6270.0,5852.0,12.80664,12.41856,12.936,13.19472
66.07,7503.0,6865.0,6261.0,5873.0,12.2892,12.67728,12.2892,12.936
66.08,7520.0,6804.0,6260.0,5854.0,12.80664,12.2892,13.19472,12.2892
66.09,7485.0,6881.0,6279.0,5856.0,12.67728,13.06536,12.15984,12.41856
66.1,7518.0,6810.0,6260.0,5910.0,12.80664,12.54792,13.06536,13.19472
66.11,7469.0,6844.0,6277.0,5884.0,12.41856,12.54792,12.67728,13.32408
66.12,7527.0,6838.0,6284.0,5861.0,12.67728,12.80664,12.54792,12.80664
66.13,7501.0,6848.0,6279.0,5930.0,12.936,12.54792,12.80664,12.41856
66.14,7507.0,6863.0,6282.0,5880.0,12.67728,12.67728,12.54792,12.2892
66.15,7553.0,6864.0,6300.0,5883.0,12.67728,12.67728,12.67728,12.41856
66.16,7503.0,6861.0,6286.0,5935.0,12.67728,12.54792,12.41856,13.32408
66.17,7549.0,6854.0,6302.0,5903.0,12.80664,12.80664,12.67728,13.06536
66.18,7521.0,6868.0,6315.0,5903.0,12.54792,12.67728,12.54792,12.936
66.19,7522.0,6828.0,6298.0,5919.0,12.67728,12.54792,12.67728,12.80664
66.2,7521.0,6871.0,6321.0,5915.0,12.67728,12.67728,12.936,12.2892
66.21,7521.0,6844.0,6309.0,5882.0,12.54792,12.54792,12.80664,12.03048
66.22,7564.0,6867.0,6314.0,5906.0,12.80664,12.80664,12.936,12.67728
66.23,7501.0,6858.0,6313.0,5946.0,12.67728,12.67728,12.54792,13.32408
66.24,7562.0,6850.0,6319.0,5850.0,12.80664,12.80664,12.80664,12.67728
66.25,7554.0,6858.0,6311.0,5934.0,12.80664,12.41856,12.2892,13.06536
66.26,7539.0,6865.0,6327.0,5912.0,12.67728,12.936,12.936,12.03048
66.27,7582.0,6876.0,6345.0,5862.0,12.67728,12.41856,12.2892,12.2892
66.28,7533.0,6869.0,6335.0,5917.0,12.2892,12.80664,13.32408,12.80664
66.29,7594.0,6861.0,6343.0,5909.0,12.67728,12.2892,12.2892,13.45344
66.3,7506.0,6874.0,6336.0,5867.0,12.54792,12.80664,12.67728,12.80664
66.31,7541.0,6864.0,6354.0,5897.0,12.80664,12.54792,12.67728,12.54792
66.32,7597.0,6854.0,6369.0,5916.0,12.936,12.2892,12.2892,12.15984
66.33,7540.0,6880.0,6371.0,5868.0,12.54792,12.80664,13.32408,12.03048
66.34,7562.0,6898.0,6370.0,5902.0,12.67728,12.67728,12.41856,13.19472
66.35,7558.0,6876.0,6353.0,5943.0,12.67728,12.80664,12.54792,13.45344
66.36,7606.0,6868.0,6343.0,5878.0,12.80664,12.2892,12.54792,13.19472
66.37,7541.0,6888.0,6336.0,5921.0,12.2892,13.06536,12.67728,12.80664
66.38,7569.0,6886.0,6367.0,5965.0,12.41856,12.41856,12.936,12.41856
66.39,7626.0,6890.0,6359.0,5912.0,12.67728,12.936,12.41856,11.90112
66.4,7558.0,6905.0,6367.0,5945.0,12.41856,12.54792,12.54792,12.15984
66.41,7579.0,6903.0,6370.0,5980.0,12.54792,12.67728,12.80664,12.41856
66.42,7559.0,6886.0,6355.0,5932.0,12.54792,12.41856,12.15984,12.41856
66.43,7590.0,6910.0,6371.0,5957.0,12.67728,12.936,13.45344,12.936
66.44,7573.0,6871.0,6376.0,5991.0,12.67728,12.41856,12.15984,13.19472
66.45,7577.0,6911.0,6375.0,5946.0,12.80664,12.80664,12.67728,13.06536
66.46,7627.0,6885.0,6392.0,5960.0,12.80664,12.2892,13.19472,13.06536
66.47,7575.0,6915.0,6388.0,5977.0,12.67728,12.936,12.03048,13.19472
66.48,7621.0,6914.0,6372.0,5937.0,12.67728,12.41856,12.80664,12.936
66.49,7588.0,6916.0,6371.0,5922.0,12.67728,12.936,12.67728,12.41856
66.5,7582.0,6909.0,6388.0,5995.0,12.67728,12.41856,12.41856,12.54792
66.51,7633.0,6911.0,6397.0,5932.0,13.06536,12.936,13.32408,12.2892
66.52,7598.0,6937.0,6406.0,5958.0,12.54792,12.41856,12.54792,12.03048
66.53,7608.0,6895.0,6388.0,5971.0,12.67728,12.80664,12.2892,12.2892
66.54,7592.0,6967.0,6394.0,5940.0,12.54792,12.67728,13.06536,12.2892
66.55,7640.0,6866.0,6397.0,5925.0,12.67728,12.67728,12.54792,12.67728
66.56,7591.0,6979.0,6396.0,5966.0,12.41856,12.936,12.54792,12.67728
66.57,7625.0,6902.0,6403.0,5956.0,12.67728,12.2892,13.32408,13.06536
66.58,7679.0,6915.0,6429.0,5945.0,12.41856,13.06536,12.54792,13.32408
66.59,7596.0,6956.0,6401.0,5992.0,12.54792,12.41856,12.15984,13.45344
66.6,7634.0,6915.0,6394.0,5952.0,12.80664,12.67728,13.06536,12.80664
66.61,7674.0,6957.0,6389.0,5918.0,12.80664,12.54792,12.67728,12.67728
66.62,7618.0,6942.0,6375.0,5969.0,12.41856,12.80664,12.54792,12.54792
66.63,7614.0,6940.0,6395.0,5946.0,12.67728,12.67728,12.936,12.2892
66.64,7630.0,6926.0,6410.0,5924.0,12.67728,12.67728,12.54792,12.15984
66.65,7666.0,6968.0,6403.0,5990.0,12.936,12.936,12.54792,12.41856
66.66,7614.0,6894.0,6419.0,5981.0,12.67728,12.15984,13.06536,12.15984
66.67,7658.0,6969.0,6410.0,5941.0,12.67728,13.19472,12.54792,12.2892
66.68,7662.0,6925.0,6414.0,5999.0,12.67728,12.41856,12.15984,12.41856
66.69,7646.0,6945.0,6414.0,5980.0,12.54792,12.80664,12.67728,12.2892
66.7,7682.0,6938.0,6440.0,5945.0,12.80664,12.2892,13.06536,12.41856
66.71,7616.0,6946.0,6435.0,6004.0,12.67728,12.80664,12.41856,12.54792
66.72,7660.0,6957.0,6420.0,6000.0,12.80664,12.54792,12.41856,12.54792
66.73,7652.0,6959.0,6411.0,5957.0,12.80664,12.41856,13.06536,12.54792
66.74,7653.0,6954.0,6406.0,5988.0,12.67728,12.80664,12.41856,13.06536
66.75,7645.0,6983.0,6437.0,5990.0,12.67728,12.41856,12.80664,12.936
66.76,7655.0,6938.0,6434.0,5924.0,12.67728,12.54792,12.80664,13.19472
66.77,7692.0,6968.0,6452.0,5995.0,12.67728,12.80664,13.06536,13.32408
66.78,7645.0,6938.0,6463.0,5986.0,12.41856,12.41856,12.41856,13.19472
66.79,7694.0,6966.0,6434.0,5959.0,12.936,12.936,12.2892,13.19472
66.8,7678.0,6943.0,6471.0,6004.0,12.67728,12.67728,13.32408,12.936
66.81,7675.0,6961.0,6471.0,6014.0,12.80664,12.80664,12.936,12.936
66.82,7666.0,6963.0,6459.0,5975.0,12.54792,12.67728,12.41856,12.80664
66.83,7645.0,6961.0,6483.0,6012.0,12.54792,12.41856,12.41856,12.936
66.84,7701.0,6966.0,6482.0,6022.0,12.936,12.936,12.936,12.80664
66.85,7659.0,6964.0,6472.0,5957.0,12.80664,12.54792,13.06536,12.936
66.86,7686.0,6989.0,6443.0,6022.0,12.54792,12.80664,12.54792,13.06536
66.87,7671.0,6929.0,6466.0,6023.0,12.54792,12.936,12.03048,13.06536
66.88,7694.0,7019.0,6471.0,5963.0,12.41856,12.67728,12.80664,12.80664
66.89,7719.0,6907.0,6478.0,6005.0,13.06536,12.80664,13.06536,13.06536
66.9,7665.0,6998.0,6463.0,6011.0,12.41856,12.67728,13.32408,12.936
66.91,7712.0,6943.0,6488.0,5939.0,12.67728,12.54792,12.80664,12.80664
66.92,7700.0,6966.0,6494.0,6014.0,12.67728,12.80664,12.41856,13.19472
66.93,7685.0,6985.0,6477.0,6024.0,12.80664,12.67728,12.54792,12.936
66.94,7674.0,6948.0,6497.0,5966.0,12.67728,12.67728,12.80664,12.67728
66.95,7694.0,6995.0,6504.0,6005.0,12.67728,12.54792,12.80664,12.936
66.96,7719.0,6981.0,6483.0,6012.0,12.80664,12.2892,12.67728,12.80664
66.97,7674.0,6990.0,6468.0,5964.0,12.80664,12.936,12.15984,12.936
66.98,7723.0,6974.0,6488.0,6019.0,12.80664,12.41856,12.41856,13.19472
66.99,7705.0,7029.0,6470.0,6030.0,12.2892,12.67728,12.67728,13.06536
67.0,7701.0,6932.0,6490.0,5963.0,12.41856,12.54792,12.936,12.67728
67.01,7744.0,7017.0,6475.0,6003.0,13.06536,12.67728,13.19472,12.936
67.02,7687.0,6978.0,6500.0,6020.0,12.41856,12.67728,12.54792,12.80664
67.03,7723.0,6978.0,6515.0,5958.0,12.54792,12.67728,12.15984,12.67728
67.04,7683.0,6992.0,6485.0,6010.0,12.67728,12.2892,12.2892,12.936
67.05,7728.0,6999.0,6520.0,6035.0,12.80664,12.80664,13.06536,13.06536
67.06,7691.0,6998.0,6522.0,6011.0,12.2892,12.80664,13.06536,13.06536
67.07,7717.0,7004.0,6496.0,6028.0,12.54792,12.54792,12.80664,12.936
67.08,7739.0,6982.0,6525.0,6054.0,12.936,12.80664,12.54792,13.45344
67.09,7709.0,7025.0,6527.0,6005.0,12.67728,13.06536,12.41856,13.32408
67.1,7764.0,6974.0,6529.0,6032.0,12.80664,12.54792,12.41856,13.45344
67.11,7702.0,7019.0,6525.0,6054.0,12.80664,13.19472,12.67728,13.32408
67.12,7738.0,6974.0,6545.0,6003.0,13.06536,12.80664,12.936,12.80664
67.13,7734.0,7014.0,6548.0,6053.0,12.80664,12.80664,13.06536,13.06536
67.14,7720.0,6998.0,6567.0,6074.0,12.936,12.80664,13.45344,12.67728
67.15,7766.0,7027.0,6555.0,6015.0,12.80664,13.06536,13.32408,12.2892
67.16,7733.0,7026.0,6587.0,6031.0,12.67728,12.936,13.19472,12.41856
67.17,7768.0,7030.0,6603.0,6066.0,13.06536,12.936,13.19472,12.41856
67.18,7738.0,7041.0,6591.0,6014.0,12.80664,13.19472,12.936,12.41856
67.19,7790.0,7030.0,6604.0,6054.0,13.32408,12.936,13.32408,12.80664
67.2,7756.0,7060.0,6602.0,6093.0,12.80664,12.80664,13.45344,13.32408
67.21,7748.0,7001.0,6598.0,6045.0,12.67728,12.67728,13.32408,13.45344
67.22,7818.0,7088.0,6594.0,6077.0,13.45344,13.19472,13.19472,13.45344
67.23,7762.0,6980.0,6613.0,6097.0,12.936,12.67728,13.32408,13.32408
67.24,7782.0,7089.0,6608.0,6043.0,13.06536,13.06536,13.06536,12.54792
67.25,7758.0,7035.0,6616.0,6076.0,12.80664,12.936,13.5828,12.67728
67.26,7808.0,7035.0,6603.0,6099.0,13.19472,13.06536,13.32408,12.2892
67.27,7765.0,7068.0,6624.0,6042.0,12.67728,13.06536,13.32408,12.41856
67.28,7793.0,7046.0,6630.0,6087.0,13.06536,12.936,13.19472,13.19472
67.29,7842.0,7086.0,6602.0,6126.0,12.936,13.06536,13.19472,13.45344
67.3,7784.0,7063.0,6617.0,6058.0,12.936,13.45344,13.45344,13.45344
67.31,7831.0,7072.0,6625.0,6115.0,12.936,12.936,13.45344,12.936
67.32,7787.0,7087.0,6615.0,6121.0,12.80664,12.80664,12.80664,12.67728
67.33,7811.0,7075.0,6622.0,6067.0,12.936,12.936,13.19472,12.2892
67.34,7793.0,7070.0,6627.0,6121.0,12.936,12.936,12.80664,12.936
67.35,7795.0,7070.0,6616.0,6133.0,12.80664,12.80664,12.54792,13.5828
67.36,7846.0,7094.0,6634.0,6097.0,13.06536,12.936,12.67728,13.32408
67.37,7800.0,7084.0,6641.0,6128.0,12.80664,12.67728,12.936,12.80664
67.38,7848.0,7097.0,6669.0,6147.0,13.71216,12.936,12.67728,12.2892
67.39,7816.0,7100.0,6664.0,6091.0,12.936,12.936,12.67728,12.936
67.4,7859.0,7117.0,6635.0,6120.0,12.80664,13.06536,12.67728,13.19472
67.41,7817.0,7098.0,6660.0,6155.0,13.19472,12.936,12.936,13.45344
67.42,7828.0,7103.0,6661.0,6077.0,13.06536,12.936,13.06536,12.54792
67.43,7880.0,7135.0,6640.0,6129.0,13.32408,12.80664,13.32408,12.54792
67.44,7809.0,7063.0,6664.0,6141.0,12.67728,12.80664,13.06536,12.936
67.45,7859.0,7148.0,6643.0,6082.0,12.80664,13.19472,13.06536,13.45344
67.46,7831.0,7052.0,6627.0,6138.0,12.936,12.936,13.06536,13.45344
67.47,7865.0,7135.0,6651.0,6144.0,12.67728,13.19472,12.936,12.67728
67.48,7839.0,7115.0,6641.0,6102.0,12.936,12.80664,12.67728,12.41856
67.49,7872.0,7101.0,6650.0,6135.0,13.06536,12.54792,12.2892,13.45344
67.5,7878.0,7134.0,6669.0,6145.0,13.06536,12.67728,12.54792,13.5828
67.51,7855.0,7113.0,6656.0,6089.0,13.32408,12.67728,12.67728,13.06536
67.52,7909.0,7137.0,6675.0,6123.0,13.32408,12.67728,12.80664,12.67728
67.53,7847.0,7134.0,6674.0,6157.0,12.67728,12.936,13.19472,12.41856
67.54,7881.0,7117.0,6659.0,6088.0,12.67728,13.06536,13.06536,12.936
67.55,7850.0,7165.0,6695.0,6153.0,12.67728,13.45344,12.936,13.45344
67.56,7880.0,7095.0,6671.0,6177.0,12.54792,12.80664,12.80664,12.936
67.57,7894.0,7151.0,6682.0,6110.0,12.67728,12.936,12.936,12.03048
67.58,7876.0,7102.0,6671.0,6172.0,12.80664,12.54792,12.54792,13.19472
67.59,7924.0,7142.0,6663.0,6152.0,13.45344,12.80664,12.67728,13.45344
67.6,7875.0,7150.0,6679.0,6106.0,13.06536,12.936,13.19472,12.67728
67.61,7918.0,7124.0,6695.0,6172.0,12.67728,12.936,13.32408,12.54792
67.62,7901.0,7158.0,6696.0,6148.0,12.936,12.67728,13.32408,12.936
67.63,7904.0,7141.0,6708.0,6109.0,12.936,13.06536,12.80664,13.06536
67.64,7877.0,7144.0,6693.0,6155.0,12.936,13.19472,12.80664,13.06536
67.65,7894.0,7135.0,6697.0,6142.0,12.936,12.936,12.54792,12.54792
67.66,7945.0,7173.0,6713.0,6101.0,13.32408,13.19472,12.67728,12.2892
67.67,7889.0,7113.0,6708.0,6168.0,12.936,12.936,13.32408,13.32408
67.68,7939.0,7182.0,6706.0,6159.0,12.54792,13.06536,13.45344,13.19472
67.69,7907.0,7143.0,6706.0,6118.0,12.936,12.67728,13.06536,12.41856
67.7,7941.0,7154.0,6688.0,6189.0,12.936,12.54792,12.54792,12.67728
67.71,7918.0,7169.0,6709.0,6166.0,13.45344,12.67728,12.54792,13.71216
67.72,7921.0,7154.0,6711.0,6127.0,12.80664,12.80664,13.06536,13.06536
67.73,7954.0,7174.0,6714.0,6183.0,13.06536,12.936,13.32408,12.80664
67.74,7904.0,7158.0,6741.0,6160.0,12.936,12.41856,13.32408,12.936
67.75,7953.0,7159.0,6722.0,6141.0,12.80664,12.936,12.936,13.32408
67.76,7916.0,7204.0,6732.0,6192.0,12.936,12.936,12.67728,13.06536
67.77,7954.0,7115.0,6735.0,6171.0,12.936,12.80664,13.06536,12.41856
67.78,7920.0,7221.0,6724.0,6141.0,13.06536,13.45344,13.19472,13.06536
67.79,7957.0,7117.0,6746.0,6192.0,13.19472,12.80664,12.936,13.5828
67.8,7975.0,7185.0,6738.0,6176.0,12.80664,13.32408,12.54792,12.67728
67.81,7932.0,7169.0,6744.0,6148.0,12.54792,12.80664,12.936,12.2892
67.82,7984.0,7161.0,6727.0,6243.0,13.06536,13.06536,13.19472,13.5828
67.83,7946.0,7177.0,6745.0,6188.0,12.80664,12.936,12.936,12.54792
67.84,7956.0,7163.0,6745.0,6187.0,12.54792,12.936,13.06536,12.67728
67.85,7927.0,7184.0,6758.0,6231.0,13.06536,13.06536,12.80664,13.71216
67.86,7981.0,7184.0,6743.0,6175.0,13.19472,12.80664,13.32408,12.54792
67.87,7942.0,7175.0,6771.0,6200.0,12.936,12.80664,13.19472,12.67728
67.88,7963.0,7216.0,6776.0,6221.0,13.06536,12.67728,12.41856,13.84152
67.89,8010.0,7159.0,6753.0,6189.0,13.19472,12.67728,12.80664,12.54792
67.9,7961.0,7212.0,6775.0,6211.0,13.06536,13.19472,13.32408,12.80664
67.91,8006.0,7158.0,6777.0,6239.0,12.41856,12.936,12.936,13.5828
67.92,7951.0,7208.0,6792.0,6191.0,12.41856,13.19472,12.67728,12.41856
67.93,7985.0,7198.0,6759.0,6185.0,13.19472,12.936,12.936,12.80664
67.94,7954.0,7173.0,6776.0,6242.0,13.06536,12.54792,13.06536,13.32408
67.95,7975.0,7211.0,6783.0,6161.0,12.41856,12.67728,12.41856,12.41856
67.96,7980.0,7197.0,6799.0,6211.0,12.67728,12.67728,12.936,13.06536
67.97,7979.0,7188.0,6773.0,6239.0,12.67728,12.80664,13.19472,13.19472
67.98,7997.0,7207.0,6799.0,6181.0,12.54792,12.80664,12.80664,12.2892
67.99,7981.0,7206.0,6787.0,6223.0,12.80664,12.936,13.32408,13.19472
68.0,8038.0,7170.0,6791.0,6223.0,13.06536,12.936,13.32408,12.80664
68.01,7970.0,7213.0,6798.0,6162.0,12.2892,12.936,12.80664,12.41856
68.02,8000.0,7189.0,6788.0,6217.0,12.936,12.80664,12.80664,13.19472
68.03,8009.0,7195.0,6794.0,6231.0,13.06536,12.936,13.19472,12.80664
68.04,7993.0,7203.0,6794.0,6168.0,12.67728,12.80664,12.67728,12.15984
68.05,7981.0,7189.0,6780.0,6223.0,12.80664,12.936,12.67728,13.32408
68.06,8001.0,7211.0,6783.0,6235.0,13.19472,12.67728,13.32408,12.67728
68.07,8029.0,7199.0,6802.0,6151.0,12.54792,12.67728,12.80664,12.15984
68.08,7989.0,7200.0,6795.0,6248.0,12.54792,12.936,12.67728,13.5828
68.09,8042.0,7235.0,6825.0,6229.0,13.19472,13.19472,13.45344,12.936
68.1,8004.0,7165.0,6806.0,6186.0,12.41856,12.80664,12.936,12.936
68.11,8028.0,7269.0,6830.0,6258.0,13.06536,13.71216,13.32408,14.10024
68.12,8033.0,7164.0,6828.0,6225.0,13.32408,12.936,13.45344,12.80664
68.13,8017.0,7237.0,6829.0,6207.0,12.936,13.32408,12.80664,13.32408
68.14,8038.0,7221.0,6859.0,6257.0,13.06536,13.06536,13.45344,13.45344
68.15,8011.0,7207.0,6837.0,6242.0,12.67728,12.936,13.06536,12.54792
68.16,8072.0,7238.0,6824.0,6218.0,13.45344,13.32408,13.19472,13.71216
68.17,8024.0,7220.0,6825.0,6260.0,13.32408,13.32408,13.5828,12.80664
68.18,8076.0,7258.0,6841.0,6258.0,12.936,13.19472,12.936,13.5828
68.19,8038.0,7232.0,6859.0,6216.0,13.5828,13.06536,13.32408,13.19472
68.2,8077.0,7240.0,6874.0,6309.0,12.80664,13.32408,12.936,13.32408
68.21,8081.0,7270.0,6848.0,6264.0,13.19472,13.06536,13.19472,13.19472
68.22,8060.0,7202.0,6874.0,6259.0,13.06536,13.45344,13.19472,12.41856
68.23,8080.0,7284.0,6872.0,6315.0,13.5828,13.19472,13.06536,13.71216
68.24,8046.0,7208.0,6876.0,6268.0,13.32408,13.19472,13.32408,12.54792
68.25,8107.0,7262.0,6887.0,6293.0,13.19472,13.19472,13.19472,13.45344
68.26,8060.0,7261.0,6891.0,6313.0,13.19472,13.06536,13.45344,12.54792
68.27,8103.0,7251.0,6891.0,6268.0,12.54792,13.19472,12.936,13.71216
68.28,8083.0,7275.0,6881.0,6302.0,13.5828,13.32408,13.5828,12.54792
68.29,8118.0,7265.0,6876.0,6333.0,13.5828,13.19472,12.80664,13.71216
68.3,8097.0,7257.0,6892.0,6256.0,13.19472,13.19472,13.32408,12.67728
68.31,8096.0,7292.0,6898.0,6299.0,12.67728,13.32408,12.936,13.45344
68.32,8138.0,7246.0,6911.0,6333.0,13.32408,12.936,13.5828,12.54792
68.33,8090.0,7298.0,6922.0,6246.0,13.06536,13.32408,12.936,13.5828
68.34,8130.0,7245.0,6906.0,6325.0,13.45344,12.936,13.71216,12.936
68.35,8087.0,7303.0,6926.0,6318.0,13.06536,13.45344,12.936,14.10024
68.36,8145.0,7264.0,6926.0,6278.0,13.5828,13.06536,13.32408,12.2892
68.37,8107.0,7293.0,6929.0,6354.0,12.936,13.19472,12.936,13.84152
68.38,8141.0,7293.0,6920.0,6343.0,12.936,13.19472,13.32408,13.06536
68.39,8138.0,7296.0,6943.0,6295.0,13.45344,13.06536,13.06536,13.71216
68.4,8132.0,7295.0,6922.0,6343.0,12.67728,13.06536,12.936,13.32408
68.41,8173.0,7303.0,6955.0,6316.0,13.84152,12.936,13.5828,12.936
68.42,8120.0,7309.0,6938.0,6284.0,13.5828,13.19472,12.67728,12.936
68.43,8156.0,7288.0,6958.0,6352.0,13.19472,12.936,13.45344,13.32408
68.44,8113.0,7304.0,6951.0,6325.0,13.19472,13.32408,13.19472,13.32408
68.45,8174.0,7315.0,6949.0,6314.0,13.45344,13.32408,13.32408,12.936
68.46,8128.0,7269.0,6970.0,6365.0,13.06536,12.936,13.45344,13.5828
68.47,8171.0,7335.0,6956.0,6332.0,13.06536,13.32408,12.936,12.80664
68.48,8147.0,7304.0,6963.0,6331.0,13.19472,13.06536,13.32408,13.71216
68.49,8167.0,7306.0,6958.0,6367.0,12.936,13.06536,13.19472,12.936
68.5,8197.0,7315.0,6954.0,6320.0,13.19472,13.19472,13.32408,13.06536
68.51,8150.0,7335.0,6932.0,6348.0,13.06536,13.32408,13.19472,13.32408
68.52,8184.0,7297.0,6945.0,6364.0,13.19472,12.936,13.06536,12.67728
68.53,8148.0,7325.0,6952.0,6319.0,13.19472,13.19472,13.45344,13.32408
68.54,8198.0,7321.0,6969.0,6359.0,13.32408,13.5828,13.06536,12.54792
68.55,8154.0,7288.0,6952.0,6372.0,12.67728,13.32408,13.32408,13.45344
68.56,8203.0,7330.0,6971.0,6305.0,13.5828,13.06536,13.19472,12.80664
68.57,8166.0,7327.0,6981.0,6350.0,12.936,13.19472,13.06536,13.06536
68.58,8203.0,7314.0,6974.0,6379.0,13.06536,13.06536,13.32408,13.32408
68.59,8210.0,7321.0,7003.0,6315.0,13.45344,13.06536,12.80664,12.54792
68.6,8187.0,7330.0,6986.0,6395.0,12.80664,13.19472,13.06536,13.97088
68.61,8231.0,7340.0,6986.0,6372.0,13.06536,13.19472,13.45344,12.80664
68.62,8186.0,7320.0,7012.0,6324.0,13.45344,13.06536,12.936,13.45344
68.63,8214.0,7342.0,6988.0,6380.0,13.06536,13.06536,13.19472,13.32408
68.64,8189.0,7354.0,6998.0,6353.0,13.06536,13.32408,13.19472,13.06536
68.65,8241.0,7308.0,6989.0,6339.0,13.32408,13.19472,12.80664,13.45344
68.66,8194.0,7366.0,7002.0,6392.0,13.19472,13.32408,13.06536,12.80664
68.67,8240.0,7335.0,7024.0,6368.0,12.80664,13.06536,13.32408,13.19472
68.68,8215.0,7337.0,7001.0,6343.0,13.45344,13.06536,12.936,13.5828
68.69,8227.0,7368.0,7015.0,6429.0,13.06536,13.32408,12.936,12.936
68.7,8271.0,7347.0,7027.0,6342.0,13.19472,12.936,13.19472,13.19472
68.71,8221.0,7364.0,7003.0,6399.0,12.936,12.936,13.06536,12.936
68.72,8230.0,7360.0,7034.0,6413.0,13.19472,13.19472,13.19472,12.936
68.73,8223.0,7365.0,7001.0,6354.0,13.5828,13.06536,13.45344,13.71216
68.74,8274.0,7380.0,7033.0,6428.0,12.80664,13.19472,13.32408,12.936
68.75,8227.0,7340.0,7059.0,6437.0,13.5828,13.06536,12.936,12.936
68.76,8278.0,7404.0,7038.0,6381.0,13.32408,13.45344,13.19472,13.32408
68.77,8241.0,7326.0,7038.0,6450.0,13.06536,13.06536,13.32408,13.45344
68.78,8279.0,7387.0,7027.0,6426.0,13.19472,13.19472,13.32408,12.67728
68.79,8266.0,7381.0,7049.0,6367.0,13.19472,13.45344,13.06536,13.06536
68.8,8260.0,7360.0,7053.0,6428.0,13.19472,13.06536,13.06536,13.71216
68.81,8273.0,7375.0,7049.0,6408.0,13.5828,13.32408,13.32408,13.06536
68.82,8252.0,7376.0,7068.0,6368.0,12.936,13.06536,13.19472,13.06536
68.83,8288.0,7396.0,7058.0,6444.0,12.936,13.32408,12.936,13.84152
68.84,8255.0,7368.0,7061.0,6392.0,13.45344,13.06536,13.06536,12.80664
68.85,8296.0,7379.0,7043.0,6399.0,13.5828,13.19472,13.32408,13.19472
68.86,8270.0,7415.0,7035.0,6439.0,13.19472,13.32408,13.06536,13.5828
68.87,8315.0,7335.0,7056.0,6380.0,13.06536,12.936,13.19472,12.67728
